id,carat,price,cut,cut_nom,clarity,clarity_nom,color,color_nom,diamond_shape,ring_setting,metal_quality,merchant_title,ring_title,ring_description,prod_name_raw,mrch_id,product_url,image_url,image_url2,image_url3,ring_metal,votes,local_merchant_flag,priority_score,merchant_city
4656,0.5,4564,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,White Gold,1,1,1,3
4657,0.5,5564,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,Platinum,1,1,1,3
4658,0.5,4587,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,White Gold,1,1,1,3
4659,0.5,5587,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,Platinum,1,1,1,3
4660,0.75,5929,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,White Gold,1,1,1,3
4661,0.75,6929,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,Platinum,1,1,1,3
4662,0.25,2297,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,White Gold,1,1,1,3
4663,0.25,3297,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,Platinum,1,1,1,3
4664,1,11209,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,White Gold,1,1,1,3
4665,1,12209,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,Platinum,1,1,1,3
4666,1,14233,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,White Gold,1,1,1,3
4667,1,15233,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,Platinum,1,1,1,3
4668,0.75,6514,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Ritani Engagement Ring with Bead-Set Diamond Band ,This timeless design features a four prong setting accented by brilliantly sparkling pave diamonds on the band.    Currently available in 18k white gold with 0.13 total weight diamonds at a price of $1700.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02315,  Ritani Engagement Ring with Bead-Set Diamond Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-engagement-ring-with-bead-set-diamond-band,http://greenwich.blob.core.windows.net/media/images/2cc95eefb7974556bdf1c3dcd2bc47dc-178x178.png,http://greenwich.blob.core.windows.net/media/images/85e0ca14a01543bf8d549d3ca96c712a-178x178.png,http://greenwich.blob.core.windows.net/media/images/1a5d728278b24c32a8a10b4da43a9ccf-178x178.png,White Gold,1,1,1,3
