id,carat,price,cut,cut_nom,clarity,clarity_nom,color,color_nom,diamond_shape,ring_setting,ring_metal,metal_quality,merchant_title,ring_title,ring_description,prod_name_raw,mrch_id,product_url,image_url,image_url2,image_url3,votes,local_merchant_flag,priority_score,merchant_city
272,1.2,13679,Very Good,3,VVS2,5,H,3,PRINCESS,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Channel Set Three Stone Diamond Engagement Ring - Princess Cut Settings,"Three stone channel set engagement ring that give you the floating look, the ring has 2 princess cut prong set and 24 round diamond channel set. All diamonds weighs 0.82 carat total weight, to fit the center of your choice.",Channel Set Three Stone Diamond Engagement Ring - Princess Cut Settings,7,,http://weddingbandscompany.com/images/products/detail/41633.jpg,,,96,1,3,3
273,1.21,13767,Very Good,3,VVS2,5,H,3,PRINCESS,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Channel Set Three Stone Diamond Engagement Ring - Princess Cut Settings,"Three stone channel set engagement ring that give you the floating look, the ring has 2 princess cut prong set and 24 round diamond channel set. All diamonds weighs 0.82 carat total weight, to fit the center of your choice.",Channel Set Three Stone Diamond Engagement Ring - Princess Cut Settings,7,,http://weddingbandscompany.com/images/products/detail/41633.jpg,,,92,1,3,3
274,1.44,17026,Very Good,3,VVS2,5,H,3,PRINCESS,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Channel Set Three Stone Diamond Engagement Ring - Princess Cut Settings,"Three stone channel set engagement ring that give you the floating look, the ring has 2 princess cut prong set and 24 round diamond channel set. All diamonds weighs 0.82 carat total weight, to fit the center of your choice.",Channel Set Three Stone Diamond Engagement Ring - Princess Cut Settings,7,,http://weddingbandscompany.com/images/products/detail/41633.jpg,,,92,1,3,3
275,0.4,3673.45,Very Good,3,IF,7,F,5,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,39,1,3,3
276,0.4,3673.45,Very Good,3,VVS2,5,D,7,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,78,1,3,3
277,0.4,3756.14,Very Good,3,IF,7,F,5,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,90,1,3,3
278,0.41,3879.14,Excellent,4,VVS1,6,E,6,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,74,1,3,3
279,0.4,3880.17,Very Good,3,VVS1,6,E,6,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,86,1,3,3
280,0.42,3886.89,Excellent,4,VVS2,5,D,7,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,85,1,3,3
281,0.5,4882.74,Very Good,3,VVS2,5,D,7,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,80,1,3,3
282,0.66,4956.73,Good,2,VVS2,5,F,5,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,61,1,3,3
283,0.51,5082.95,Very Good,3,VVS1,6,E,6,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,57,1,3,3
284,0.55,5178.64,Very Good,3,IF,7,F,5,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,100,1,3,3
285,0.75,7000.16,Very Good,3,VVS2,5,E,6,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,33,1,3,3
286,0.7,7371.41,Good,2,VVS1,6,D,7,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,87,1,3,3
287,0.8,7418.5,Very Good,3,VVS1,6,E,6,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,29,1,3,3
288,0.82,7453.91,Very Good,3,VVS1,6,E,6,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,22,1,3,3
289,0.77,7578.87,Excellent,4,VVS1,6,F,5,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,98,1,3,3
290,0.9,9897.77,Good,2,VVS2,5,E,6,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,64,1,3,3
291,0.91,9963.82,Very Good,3,IF,7,F,5,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,77,1,3,3
292,1.01,11965.59,Very Good,3,VVS2,5,F,5,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,56,1,3,3
293,1.01,12050.28,Very Good,3,VVS2,5,F,5,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,16,1,3,3
294,1.01,12050.28,Good,2,VVS2,5,F,5,ROUND,THREE_STONE,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in White Gold. The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,83,1,3,3
295,0.4,5140.87,Very Good,3,IF,7,F,5,ROUND,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,61,1,3,3
296,0.4,5140.87,Very Good,3,VVS2,5,D,7,ROUND,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,61,1,3,3
297,0.4,5223.56,Very Good,3,IF,7,F,5,ROUND,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,29,1,3,3
298,0.41,5346.56,Excellent,4,VVS1,6,E,6,ROUND,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,64,1,3,3
299,0.4,5347.59,Very Good,3,VVS1,6,E,6,ROUND,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,31,1,3,3
300,0.42,5354.31,Excellent,4,VVS2,5,D,7,ROUND,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,25,1,3,3
301,0.5,6350.16,Very Good,3,VVS2,5,D,7,ROUND,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,79,1,3,3
302,0.66,6424.15,Good,2,VVS2,5,F,5,ROUND,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,41,1,3,3
303,0.51,6550.37,Very Good,3,VVS1,6,E,6,ROUND,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,76,1,3,3
304,0.55,6646.06,Very Good,3,IF,7,F,5,ROUND,THREE_STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,94,1,3,3
